,Name,target,ville
1874,Collège Baldung Grien,94.0,Hœrdt
1875,Collège Maurice Wajsfelner,94.0,Cuffies
1876,Collège Bellecombe,94.0,Lyon
1877,Collège Clos de l'Orbellière,93.9,Olivet
1878,Collège Mont Miroir,93.9,Maîche
1879,Collège Saint-Charles,93.9,Manosque
1880,Collège Fleurot d'Herival,93.9,Le Val-d'Ajol
1881,Collège Jean Renoir,93.9,La Porte du Der
1882,Collège Sainte-Chrétienne,93.9,Sarreguemines
1883,Collège les Gâtines - René Cassin,93.9,Savigny-sur-Orge
1884,Collège du Servois,93.9,La Chapelle-en-Serval
1885,Collège Anne Frank,93.9,Montchanin
1886,Collège Saint Cyr sur Mer,93.9,Saint-Cyr-sur-Mer
1887,Collège Boris Vian,93.9,Marck
1888,Collège du Justemont,93.9,Vitry-sur-Orne
1889,Collège Albert Camus,93.9,Villemur-sur-Tarn
1890,Collège Saint-Joseph le Rosaire,93.9,Le Puy-en-Velay
1891,Collège Henri-Georges Adam,93.9,Antony
1892,Collège Guy Liard,93.9,Mondeville
1893,Collège privé Demotz de la Salle,93.9,Rumilly
1894,Collège Claude Monet,93.9,Magny-en-Vexin
1895,Collège le Volozen,93.9,Quintin
1896,Collège Jean de la Fontaine,93.9,Geispolsheim
1897,Collège Mozart,93.9,Bois-d'Arcy
1898,Collège les Fontainettes,93.9,Saint-Aubin-en-Bray
1899,Collège Julien Regnier,93.9,Brienne-le-Château
1900,Collège Cleunay,93.9,Rennes
1901,Collège les Gaudinettes,93.9,Marange-Silvange
1902,Collège Mathias Grunewald,93.9,Guebwiller
1903,Collège Françoise Cabrini,93.9,Noisy-le-Grand
1904,Collège Jean Vilar,93.9,Chalon-sur-Saône
1905,Collège Antoine de Saint-Exupéry,93.9,Pouzauges
1906,Collège Henri IV,93.8,Meaux
1907,Collège Colbert,93.8,Cholet
1908,Collège Lavoisier,93.8,Oucques La Nouvelle
1909,Collège Sévigné,93.8,Narbonne
1910,Collège Georges Clemenceau,93.8,Épinal
1911,Collège Sainte-Ursule,93.8,Luçon
1912,Collège Broussais,93.8,Dinan
1913,Collège Louis de Chappedelaine,93.8,Plénée-Jugon
1914,Collège Jean Jaurès,93.8,Capinghem
1915,Collège le Grand Cèdre,93.8,Coligny
1916,Collège Sainte-Geneviève,93.8,Saint-Jory
1917,Collège Bellevue,93.8,Loué
1918,Collège Pascal,93.8,Roubaix
1919,Collège Rosa Bonheur,93.8,Le Châtelet-en-Brie
1920,Collège Saint-Joseph,93.8,Oyonnax
1921,Collège Europe,93.8,Obernai
1922,Collège Moulin des Prés,93.8,Paris
1923,Collège Jacques Monod,93.8,Villeparisis
1924,Collège Paul Eluard,93.8,La Seyne-sur-Mer
1925,Collège Jean Monnet,93.8,Courçon
1926,Collège Tartenson,93.8,Fort-de-France
1927,Collège Guillaume Apollinaire,93.8,Plaisir
1928,Collège Jean Prévost,93.8,Villard-de-Lans
1929,Collège Pierre et Marie Curie,93.8,La Talaudière
1930,Collège Sainte Anne,93.8,Sainte-Anne-d'Auray
1931,Collège Louis Blériot,93.8,Levallois-Perret
1932,Collège les Chênes,93.8,Fréjus
1933,Collège Duguay Trouin,93.8,Saint-Malo
1934,Collège La Salle-Saint-Rosaire,93.8,Sarcelles
1935,Collège privé Notre-Dame de la Villette,93.8,La Ravoire
1936,Collège du Pré des Rois,93.8,La Ferté-Saint-Aubin
1937,Collège Albert Camus,93.8,La Chapelle-Saint-Luc
1938,Collège les Maillettes,93.8,Moissy-Cramayel
1939,Collège de Meudon,93.8,Meudon
1940,Collège Emile Hugot,93.8,Saint-Denis
1941,Collège Saint-Joseph,93.8,Nozay
1942,Collège Marcellin Champagnat,93.8,Feurs
1943,Collège professeur Albert Debeyre,93.8,Loos
1944,Collège Jean Moulin,93.8,Wallers
1945,Collège Albert Cron,93.8,Le Kremlin-Bicêtre
1946,Collège Jean-Jacques Rousseau,93.8,Argenteuil
1947,Collège Louis Armstrong,93.8,Beynost
1948,Collège le Bonrieu,93.8,Bozel
1949,Collège Jean Bouzet,93.8,Pontacq
1950,Collège Lucien Sigala,93.8,Duras
1951,Collège Roger Martin du Gard,93.8,Bellême
1952,Collège la Persévérance,93.8,Pointe-à-Pitre
1953,Collège André Malraux,93.8,Trun
1954,Collège Jean de La Fontaine,93.7,Gémenos
1955,Collège George Sand,93.7,La Motte-Servolex
1956,Collège Christiane Bernardin,93.7,Francheville
1957,Collège Saint-Alyre,93.7,Clermont-Ferrand
1958,Collège Louis Jouvet,93.7,Gamaches
1959,Collège Achille Mauzan,93.7,Gap
1960,Collège de la Salle,93.7,Metz
1961,Collège Jean Philippe Rameau,93.7,Dijon
1962,Collège Poincaré,93.7,Saverne
1963,Collège La Guyonnerie,93.7,Bures-sur-Yvette
1964,Collège de la Baie de Somme,93.7,Saint-Valery-sur-Somme
1965,Collège Puygrelier,93.7,Saint-Michel
1966,Collège Arthur Rimbaud,93.7,Saint-Astier
1967,Collège de Heiligenstein,93.7,Barr
1968,Collège Bautain,93.7,Juilly
1969,Collège privé Sainte-Louise,93.7,Paris
1970,Collège Saint-Joseph Sainte-Ursule,93.7,Dijon
1971,Collège Gérard Philipe,93.7,Cogolin
1972,Collège Paul Langevin,93.7,Carros
1973,Collège Maurice de Vlaminck,93.7,Brezolles
1974,Collège Saint-André,93.7,Nogent-sur-Marne
1975,Collège Raoul Follereau,93.7,Chazelles-sur-Lyon
1976,Collège Saint-Julien,93.7,Brioude
1977,Collège Saint-Joseph,93.7,Cherbourg-en-Cotentin
1978,Collège les Gayeulles,93.7,Rennes
1979,Collège René Guy Cadou,93.7,Ancenis
1980,Collège Saint-Stanislas,93.7,Plouër-sur-Rance
1981,Collège Georges Pompidou,93.7,Cajarc
1982,Collège Pierre Mendès France,93.7,La Châtaigneraie
1983,Collège Eléonore de Provence,93.7,Monségur
1984,Collège La Salle - Saint-Nicolas,93.7,Issy-les-Moulineaux
1985,Collège Charles de Gaulle,93.6,Morne-à-l'Eau
1986,Collège du Klosterwald,93.6,Villé
1987,Collège La Jordanne,93.6,Aurillac
1988,Collège Victor Hugo,93.6,Tarbes
1989,Collège Henri Sellier,93.6,Suresnes
1990,Collège Molière,93.6,L'Aigle
1991,Collège la Chesneraie,93.6,Aix-en-Provence
1992,Collège René Bernier,93.6,Saint-Sébastien-sur-Loire
1993,Collège les Pierres Plantées,93.6,Montalieu-Vercieu
1994,Collège Arthur Giovonni,93.6,Ajaccio
1995,Collège de  Sèvres,93.6,Sèvres
1996,Collège Jules Verne,93.6,Varces-Allières-et-Risset
1997,Collège Pré Saint-Sauveur,93.6,Saint-Claude
1998,Collège Sacré-Coeur,93.6,Dunkerque
1999,Collège André Theuriet,93.6,Bar-le-Duc
2000,Collège privé Saint-Charles,93.6,Thouars
2001,Collège la Plante Gribée,93.6,Pagny-sur-Moselle
2002,Collège Henri Corbet,93.6,Saint-Jean-d'Aulps
2003,Collège Charlet,93.6,Remiremont
2004,Collège Georges Pompidou,93.6,Claix
2005,Collège Molière,93.6,Paris
2006,Collège André Malraux,93.5,Granville
2007,Collège Léo Othily,93.5,Mana
2008,Collège Denfert-Rochereau,93.5,Saint-Maixent-l'École
2009,Collège Eugène Delacroix,93.5,Saint-Amant-de-Boixe
2010,Collège Parc des Chaumes,93.5,Avallon
2011,Collège privé Sacré-Coeur,93.5,Privas
2012,Collège Jean Moulin,93.5,Brive-la-Gaillarde
2013,Collège Jean Nicoli,93.5,Propriano
2014,Collège Sainte-Marie Bastide,93.5,Bordeaux
2015,Collège Jean Monnet,93.5,Lusignan
2016,Collège F Grude,93.5,Connerré
2017,Collège Aristide Briand,93.5,Nantes
2018,Collège Sainte-Thècle,93.5,Chamalières
2019,Collège Dolet,93.5,Provin
2020,Collège Rosa Parks,93.5,Villabé
2021,Collège du Porzou,93.5,Concarneau
2022,Collège Edouard Herriot,93.5,Chenôve
2023,Collège Pierre Souverville,93.5,Pontfaverger-Moronvilliers
2024,Collège Marcel Mariotte,93.5,Saint-Siméon-de-Bressieux
2025,Collége Constant Bourgeois,93.5,Guiscard
2026,Collège Jean Rostand,93.5,Milly-la-Forêt
2027,Collège Virebelle,93.5,La Ciotat
2028,Collège Roland Garros,93.5,Saint-Germain-lès-Arpajon
2029,Collège Jean Gay,93.5,Verfeil
2030,Collège Notre-Dame,93.5,Castres
2031,Collège du Val d'Argent,93.5,Sainte-Foy-l'Argentière
2032,Collège Léon Gambetta,93.5,Carentan les Marais
2033,Collège Gabriel Péri,93.5,Bezons
2034,Collège Martin Schongauer,93.5,Ostwald
2035,Collège Jean Moulin,93.5,Rodez
2036,Collège Romain Rolland,93.5,Saint-Jean
2037,Collège Jules Marouzeau,93.4,Guéret
2038,Collège Rosa Parks,93.4,Les Andelys
2039,Collège Alain,93.4,Maromme
2040,Collège Notre-Dame de Penhors,93.4,Pouldreuzic
2041,Collège Marcel Pierrel,93.4,Marvejols
2042,Collège Jacques Prévert,93.4,Bar-le-Duc
2043,Collège Jean Loup Chrétien,93.4,Questembert
2044,Collège Sainte-Emilie,93.4,Candé
2045,Collège Anna Marly,93.4,Brest
2046,Collège Jean-Jacques Rousseau,93.4,Othis
2047,Collège Paul Fort,93.4,Montlhéry
2048,Collège François Truffaut,93.4,Argentan
2049,Collège du Parc,93.4,Bletterans
2050,Collège Pasteur,93.4,Yvré-l'Évêque
2051,Collège les Garrigues,93.4,Rognes
2052,Collège Julien Lambot,93.4,Trignac
2053,Collège Maurice Piquet,93.4,Isbergues
2054,Collège Paul Emile Victor,93.4,Azé
2055,Collège Paul Langevin,93.4,Boulogne-sur-Mer
2056,Collège privé Christ-Roi Notre-Dame-des-Ailes,93.4,Tours
2057,Collège Paul Machy,93.4,Dunkerque
2058,Collège François Mitterrand,93.4,Caraman
2059,Collège George Sand,93.4,Châtillon
2060,Collège les Frontailles,93.4,Saint-Pierre-d'Albigny
2061,Collège Val d'Oudon,93.4,Le Lion-d'Angers
2062,Collège Jean-Pierre Vernant,93.4,Toulouse
2063,Collège Fréderic Hartmann,93.4,Munster
2064,Collège Pierre de Ronsard,93.4,Paris
2065,Collège Anne Frank,93.4,Morières-lès-Avignon
2066,Collège Jacques-Yves Cousteau,93.4,Breuil-le-Vert
2067,Collège Lou Redounet,93.3,Uzès
2068,Collège Guillaume de Conches,93.3,Conches-en-Ouche
2069,Collège Albert Camus,93.3,Frontenay-Rohan-Rohan
2070,Collège les Ormeaux,93.3,Rennes
2071,Collège Jean Cocteau,93.3,Offranville
2072,Collège Saint Jacques la Forêt,93.3,Les Achards
2073,Collège la Rivière d'Etel,93.3,Étel
2074,Collège le Grand Som,93.3,Saint-Laurent-du-Pont
2075,Collège Romé de l'Isle,93.3,Gray
2076,Collège Carnot,93.3,Argenteuil
2077,Lycée professionnel Don Bosco,93.3,Nice
2078,Collège de Wazemmes,93.3,Lille
2079,Collège La Sologne,93.3,Tigy
2080,Collège George Sand,93.3,Avord
2081,Collège Gaston Boucourt,93.3,Roisel
2082,Collège Jean Follain,93.3,Canisy
2083,Collège Roquecoquille,93.3,Châteaurenard
2084,Collège Gérard Philipe,93.3,Cergy
2085,Collège le Revard,93.3,Grésy-sur-Aix
2086,Collège Maurice Ravel,93.3,Toulon
2087,Collège Val des Usses,93.3,Frangy
2088,Collège Paul Bert,93.3,Cachan
2089,Collège Albert Camus,93.3,Vierzon
2090,Collège Saint-Exupéry,93.3,Forges-les-Eaux
2091,Collège Notre-Dame,93.3,La Flèche
2092,Collège Jacques Prévert,93.3,Entrelacs
2093,Collège Via Domitia,93.3,Poussan
2094,Collège Georges Braque,93.3,Reims
2095,Collège Jacques Monod,93.3,Compiègne
2096,Collège Paul Verlaine,93.3,Évrecy
2097,Collège La Tuilerie,93.2,Saint-Germain-lès-Corbeil
2098,Collège Michel Servet,93.2,Charlieu
2099,Collège Jeanne d'Arc,93.2,Paray-le-Monial
2100,Collège Paul Langevin,93.2,Alfortville
2101,Collège Bayard,93.2,Charleville-Mézières
2102,Collège André Boulloche,93.2,Bart
2103,Collège du Parmelan,93.2,Groisy
2104,Collège Joseph Julien Souhait,93.2,Saint-Dié-des-Vosges
2105,Collège Jeanne d'Arc,93.2,Argentan
2106,Collège Léo Ferré,93.2,Scaër
2107,Collège Emile Vaysse,93.2,Castelnau Montratier-Sainte Alauzie
2108,Collège des Montagnes du Matin,93.2,Panissières
2109,Collège Louis Pasteur,93.2,Jussey
2110,Collège des cygnes,93.2,Longpré-les-Corps-Saints
2111,Collège Anna de Noailles,93.2,Luzarches
2112,Collège Notre-Dame,93.2,Guingamp
2113,Collège de Clarensac,93.2,Clarensac
2114,Collège les Hyverneaux,93.2,Lésigny
2115,Collège Roger Bellair,93.2,Le Hom
2116,Collège Jean Richepin,93.2,Pléneuf-Val-André
2117,Collège des Recollets,93.2,Longwy
2118,Collège Fernand Bouvier,93.2,Saint-Jean-de-Bournay
2119,Collège Joseph Suacot,93.2,Petite-Île
2120,Collège Joseph d'Arbaud,93.2,Vaison-la-Romaine
2121,Collège Helder Camara,93.2,Treillières
2122,Collège Alain Chartier,93.2,Bayeux
2123,Collège Marcel Bouvier,93.2,Les Abrets en Dauphiné
2124,Collège Boris Vian,93.2,Retournac
2125,Collège Notre-Dame de la paix,93.1,Lille
2126,Collège Jean Jaurès,93.1,Calais
2127,Collège le Bassenon,93.1,Condrieu
2128,Collège Raymond Queneau,93.1,Montivilliers
2129,Collège Marie-José Chombart de Lauwe,93.1,Paimpol
2130,Collège Saint-Joseph,93.1,Machecoul-Saint-Même
2131,Collège Jean de La Fontaine,93.1,Paris
2132,Collège Charles Péguy,93.1,Verneuil-l'Étang
2133,Collège Georges Courteline,93.1,Paris
2134,Collège privé Notre Dame de Sion,93.1,Strasbourg
2135,Collège Maryse Bastié,93.1,Reims
2136,Collège les Tilleuls,93.1,Claye-Souilly
2137,Collège du Bellimont,93.1,Pernes
2138,Collège Olivier de Serres,93.1,Meyzieu
2139,Collège Alphonse Daudet,93.1,Leers
2140,Collège Jean Monnet et annexe,93.1,Lyon
2141,Collège Robert le Frison,93.1,Cassel
2142,Collège le Hameau,93.1,Bernay
2143,Collège Sainte-Thérèse,93.1,Couilly-Pont-aux-Dames
2144,Collège Saint-Charles,93.1,Pignan
2145,Collège Suzanne Lacore,93.1,Thenon
2146,Collège Eugène Fromentin,93.1,La Rochelle
2147,Collège Jean Moulin,93.1,Saint-Nazaire
2148,Collège Jules Vallès,93.1,Le Puy-en-Velay
2149,Collège Max Rouquette,93.1,Saint-André-de-Sangonis
2150,Collège Jean Rostand,93.1,La Rochefoucauld
2151,Collège Jules Renard,93.1,Laval
2152,Collège Sonia Delaunay,93.1,Gouvieux
2153,Collège Marie de Luxembourg,93.1,La Fère
2154,Collège Jean Moulin,93.1,Ambazac
2155,Collège Jean Jacques Rousseau,93.1,Saint-Julien-en-Genevois
2156,Collège les Creusottes,93.1,Villeneuve-sur-Bellot
2157,Collège Stéphane Mallarmé,93.1,Fère-Champenoise
2158,Collège Edouard Quéau,93.1,Ploudalmézeau
